Epoch,Class,Accuracy,F1-Score,Precision,Recall,AUC-ROC,Hamming Loss,TP,TN,FP,FN
1,prolonged pr interval,0.9962278565630521,0.04819277108433735,0.034482758620689655,0.08,0.6048608853618893,0.003772143436947906,2,20862,56,23
1,prolonged qt interval,0.9867258749940314,0.0,0.0,0.0,0.6623523598322325,0.013274125005968581,0,20665,78,200
1,qwave abnormal,0.9711598147352337,0.013071895424836602,0.0380952380952381,0.007889546351084813,0.7279633380857464,0.02884018526476627,4,20335,101,503
1,right atrial  high voltage,0.9976603160960703,0.0,0.0,0.0,0.5100373371193763,0.002339683903929714,0,20894,35,14
1,right atrial hypertrophy,0.9983287972114788,0.0,0.0,0.0,0.6799230054427188,0.0016712027885212243,0,20908,17,18
1,right axis deviation,0.9777013799360168,0.016842105263157894,0.06779661016949153,0.009615384615384616,0.6927181507657831,0.022298620063983192,4,20472,55,412
1,right bundle branch block,0.9909755049419854,0.0,0.0,0.0,0.7901512988385796,0.009024495058014611,0,20754,75,114
1,right ventricular hypertrophy,0.9911187508952872,0.0,0.0,0.0,0.8079806564011687,0.008881249104712791,0,20757,122,64
1,s t changes,0.8709831447261615,0.12044270833333333,0.37601626016260165,0.07170542635658915,0.7494487355978298,0.12901685527383852,185,18056,307,2395
1,shortened pr interval,0.9989017810246861,0.0,0.0,0.0,0.3716564372082767,0.0010982189753139474,0,20920,10,13
1,sinoatrial block,0.9955593754476436,0.0,0.0,0.0,0.05610734409320983,0.004440624552356396,0,20850,92,1
1,sinus arrest,0.9909755049419854,0.010471204188481676,0.005813953488372093,0.05263157894736842,0.7746380384147139,0.009024495058014611,1,20753,171,18
1,sinus arrhythmia,0.9213102229862007,0.022538552787663108,0.1292517006802721,0.012345679012345678,0.5892792346426432,0.07868977701379937,19,19276,128,1520
1,sinus bradycardia,0.8300625507329418,0.7595757616699317,0.7793179927917937,0.7408090657530636,0.9128091443767496,0.1699374492670582,5622,11762,1592,1967
1,sinus rhythm,0.8389915484887552,0.39199423007573025,0.6169125993189557,0.28726215644820297,0.745766549263714,0.16100845151124482,1087,16484,675,2697
1,sinus tachycardia,0.8933772620923459,0.6144016577447764,0.7452869710934227,0.52262044653349,0.9006585391133367,0.10662273790765411,1779,16931,608,1625
1,st depression,0.9515828677839852,0.021235521235521235,0.04150943396226415,0.014267185473411154,0.7617005104994581,0.048417132216014895,11,19918,254,760
1,st interval abnormal,0.9711120660841331,0.016260162601626018,0.042735042735042736,0.010040160642570281,0.576679965152859,0.028887933915866876,5,20333,112,493
1,supraventricular premature beats,0.9922647185217017,0.0,0.0,0.0,0.950482284404546,0.007735281478298238,0,20781,161,1
1,supraventricular tachycardia,0.9945089051234303,0.0,0.0,0.0,0.7495163172958539,0.005491094876569737,0,20828,19,96
1,t wave abnormal,0.8392780403953588,0.04047890535917902,0.1815856777493606,0.02277831247994867,0.6412453218959261,0.16072195960464117,71,17506,320,3046
1,t wave inversion,0.9172515876426491,0.024760832864378163,0.16541353383458646,0.01338199513381995,0.7151881790075479,0.0827484123573509,22,19188,111,1622
1,tall p wave,0.9875376020627418,0.0076045627376425855,0.008130081300813009,0.007142857142857143,0.7260048344675563,0.012462397937258273,1,20681,122,139
1,u wave abnormal,0.9919304779639975,0.011695906432748539,0.010638297872340425,0.012987012987012988,0.688185340969775,0.008069522036002483,1,20773,93,76
1,ventricular escape beat,0.9946998997278327,0.017699115044247787,0.012048192771084338,0.03333333333333333,0.6551379524697557,0.0053001002721673116,1,20831,82,29
1,ventricular escape rhythm,0.9872033615050375,0.014705882352941176,0.009302325581395349,0.03508771929824561,0.7447639735170541,0.012796638494962518,2,20673,213,55
1,ventricular fibrillation,0.9954161294943418,0.0,0.0,0.0,0.7934301791311572,0.004583870505658215,0,20847,58,38
1,ventricular flutter,0.9875376020627418,0.007604562737642585,0.003875968992248062,0.2,0.8515235457063711,0.012462397937258273,1,20681,257,4
1,wolff parkinson white pattern,0.9972305782361648,0.0,0.0,0.0,0.637064917735621,0.0027694217638351715,0,20885,20,38
2,1st degree av block,0.9734994986391634,0.0,0.0,0.0,0.7546841279183834,0.026500501360836558,0,20388,0,555
2,2nd degree av block,0.998185551258177,0.0,0.0,0.0,0.8861768149145886,0.0018144487418230435,0,20905,0,38
2,accelerated atrial escape rhythm,0.999761256744497,0.0,0.0,0.0,0.6700544464609801,0.00023874325550303204,0,20938,0,5
2,accelerated idioventricular rhythm,0.9996657594422957,0.0,0.0,0.0,0.94220481467329,0.00033424055770424484,0,20936,0,7
2,accelerated junctional rhythm,0.9995702621400946,0.0,0.0,0.0,0.8359394074498689,0.0004297378599054577,0,20934,0,9
2,acute myocardial infarction,0.998663037769183,0.0,0.0,0.0,0.9362760834670948,0.0013369622308169794,0,20915,0,28
2,anterior myocardial infarction,0.9980423053048751,0.0,0.0,0.0,0.8864713611254379,0.001957694695124863,0,20902,0,41
2,atrial escape beat,0.9995225134889939,0.0,0.0,0.0,0.6672526632589691,0.00047748651100606407,0,20933,0,10
2,atrial flutter,0.9318626748794346,0.8468391113019212,0.833861762840837,0.8602267771478412,0.9746624867446666,0.06813732512056535,3945,15571,786,641
2,atrial rhythm,0.994174664565726,0.0,0.0,0.0,0.6965969099608608,0.005825335434273981,0,20821,0,122
2,atrial tachycardia,0.9947476483789333,0.0,0.0,0.0,0.7932135641442991,0.005252351621066705,0,20833,0,110
2,atrioventricular dissociation,0.9979468080026739,0.0,0.0,0.0,0.8463447201513298,0.0020531919973260757,0,20900,0,43
2,atrioventricular junctional rhythm,0.9958936160053479,0.0,0.0,0.0,0.8612478549948653,0.004106383994652151,0,20857,0,86
2,atrioventricular reentrant tachycardia,0.9995225134889939,0.0,0.0,0.0,0.916132422490804,0.00047748651100606407,0,20933,0,10
2,av block,0.9978513107004727,0.0,0.0,0.0,0.7770376750566242,0.0021486892995272885,0,20898,0,45
2,blocked premature atrial contraction,0.9982332999092776,0.0,0.0,0.0,0.646946046783414,0.0017667000907224371,0,20906,0,37
2,bradycardia,0.9998090053955976,0.0,0.0,0.0,0.6499832847795979,0.00019099460440242564,0,20939,0,4
2,brugada,0.999761256744497,0.0,0.0,0.0,0.7384850511032572,0.00023874325550303204,0,20938,0,5
2,bundle branch block,0.9895430454089672,0.0,0.0,0.0,0.821206348450917,0.010456954591032804,0,20724,0,219
2,clockwise or counterclockwise vectorcardiographic loop,0.9807572936064556,0.0,0.0,0.0,0.6748184260693291,0.019242706393544383,0,20540,0,403
2,complete heart block,0.9980423053048751,0.0,0.0,0.0,0.9281560172792428,0.001957694695124863,0,20902,0,41
2,complete left bundle branch block,0.9936494294036193,0.0,0.0,0.0,0.9628887210818975,0.006350570596380652,0,20810,0,133
2,complete right bundle branch block,0.969058874086807,0.03857566765578635,0.6842105263157895,0.01984732824427481,0.9225323659908011,0.03094112591319295,13,20282,6,642
2,decreased qt interval,0.9999045026977987,0.0,0.0,0.0,0.8451124588128551,9.549730220121282e-05,0,20941,0,2
2,early repolarization,0.9891133075490618,0.0,0.0,0.0,0.8430491507552371,0.01088669245093826,0,20715,0,228
2,fusion beats,0.9960846106097503,0.0,0.0,0.0,0.8614251006370858,0.003915389390249726,0,20861,0,82
2,incomplete left bundle branch block,0.999761256744497,0.0,0.0,0.0,0.9584009934091127,0.00023874325550303204,0,20938,0,5
2,incomplete right bundle branch block,0.9922169698706012,0.0,0.0,0.0,0.7382744734495769,0.007783030129398845,0,20780,0,163
2,junctional escape,0.998663037769183,0.0,0.0,0.0,0.808730917659916,0.0013369622308169794,0,20915,0,28
2,junctional premature complex,0.9996657594422957,0.0,0.0,0.0,0.688219880997871,0.00033424055770424484,0,20936,0,7
2,junctional tachycardia,0.9991882729312896,0.0,0.0,0.0,0.6846506738029247,0.000811727068710309,0,20926,0,17
2,left anterior fascicular block,0.9891610562001624,0.0,0.0,0.0,0.9215443935309744,0.010838943799837655,0,20716,0,227
2,left atrial enlargement,0.9999522513488994,0.0,0.0,0.0,0.9285168560786936,4.774865110060641e-05,0,20942,0,1
2,left atrial hypertrophy,0.9997135080933963,0.0,0.0,0.0,0.9405677349508844,0.00028649190660363845,0,20937,0,6
2,left axis deviation,0.9666714415317768,0.0,0.0,0.0,0.8309586858971865,0.033328558468223274,0,20245,0,698
2,left bundle branch block,0.9992360215823903,0.0,0.0,0.0,0.9100713193482104,0.0007639784176097026,0,20927,0,16
2,left posterior fascicular block,0.9999045026977987,0.0,0.0,0.0,0.900482307435175,9.549730220121282e-05,0,20941,0,2
2,left ventricular high voltage,0.9027837463591654,0.480877103518613,0.6594405594405595,0.37841091492776885,0.9099363587021909,0.09721625364083465,943,17964,487,1549
2,left ventricular hypertrophy,0.9840519505323975,0.376865671641791,0.643312101910828,0.26649076517150394,0.9712781616463231,0.01594804946760254,101,20508,56,278
2,low qrs voltages,0.9769851501695077,0.004132231404958678,0.5,0.002074688796680498,0.8119600470564281,0.02301484983049229,1,20460,1,481
2,mobitz type II atrioventricular block,0.9999045026977987,0.0,0.0,0.0,0.8960890119860561,9.549730220121282e-05,0,20941,0,2
2,mobitz type i wenckebach atrioventricular block,0.9993315188845915,0.0,0.0,0.0,0.5507975945885066,0.0006684811154084897,0,20929,0,14
2,myocardial infarction,0.9978035620493722,0.0,0.0,0.0,0.8611200692423086,0.002196437950627895,0,20897,0,46
2,nonspecific intraventricular conduction disorder,0.9851024208566108,0.0,0.0,0.0,0.8163569199449672,0.0148975791433892,0,20631,0,312
2,p wave change,0.9987107864202837,0.0,0.0,0.0,0.8456046407853636,0.001289213579716373,0,20916,0,27
2,pacing rhythm,0.9724012796638495,0.3744588744588745,0.7828054298642534,0.2460881934566145,0.9323089146458712,0.027598720336150503,173,20192,48,530
2,paroxysmal ventricular tachycardia,0.9971350809339636,0.0,0.0,0.0,0.9375281329310923,0.0028649190660363843,0,20883,0,60
2,poor R wave Progression,0.9822375017905745,0.0,0.0,0.0,0.8056722507883789,0.017762498209425583,0,20571,0,372
2,premature atrial contraction,0.9700615957599198,0.0,0.0,0.0,0.7117446262921439,0.029938404240080218,0,20316,0,627
2,premature ventricular contractions,0.9692498686912094,0.0,0.0,0.0,0.7961674059763064,0.030750131308790528,0,20299,0,644
2,prolonged P wave,0.9964188511674545,0.0,0.0,0.0,0.7069861350712416,0.0035811488325454806,0,20868,0,75
2,prolonged pr interval,0.9988062837224848,0.0,0.0,0.0,0.7460216081843389,0.0011937162775151602,0,20918,0,25
2,prolonged qt interval,0.9904502697798787,0.0,0.0,0.0,0.7410499927686448,0.009549730220121282,0,20743,0,200
2,qwave abnormal,0.9757914338919925,0.0,0.0,0.0,0.8041025177752221,0.024208566108007448,0,20436,0,507
2,right atrial  high voltage,0.9993315188845915,0.0,0.0,0.0,0.785041944533559,0.0006684811154084897,0,20929,0,14
2,right atrial hypertrophy,0.9991405242801891,0.0,0.0,0.0,0.9173768750829683,0.0008594757198109154,0,20925,0,18
2,right axis deviation,0.9801365611421478,0.0,0.0,0.0,0.7861717540874871,0.019863438857852266,0,20527,0,416
2,right bundle branch block,0.9945566537745308,0.0,0.0,0.0,0.8849402781041615,0.00544334622546913,0,20829,0,114
2,right ventricular hypertrophy,0.9969440863295612,0.0,0.0,0.0,0.9355961731883712,0.0030559136704388103,0,20879,0,64
2,s t changes,0.894093491858855,0.4376267748478702,0.6326979472140762,0.33449612403100776,0.8815734010968298,0.10590650814114501,863,17862,501,1717
2,shortened pr interval,0.9993792675356921,0.0,0.0,0.0,0.6526810981660479,0.0006207324643078833,0,20930,0,13
2,sinoatrial block,0.9999522513488994,0.0,0.0,0.0,0.07014611784929803,4.774865110060641e-05,0,20942,0,1
2,sinus arrest,0.9990927756290885,0.0,0.0,0.0,0.8685920977170511,0.0009072243709115218,0,20924,0,19
2,sinus arrhythmia,0.9260373394451606,0.03967761934283943,0.43243243243243246,0.02079272254710851,0.8176705291366946,0.07396266055483933,32,19362,42,1507
2,sinus bradycardia,0.963854271116841,0.9503899338095549,0.9453715775749674,0.9554618526815127,0.9923971497492894,0.03614572888315905,7251,12935,419,338
2,sinus rhythm,0.9158668767607315,0.7633628793983348,0.7760786455488804,0.7510570824524313,0.9504371854364977,0.08413312323926848,2842,16339,820,942
2,sinus tachycardia,0.9680084037625937,0.8998505231689088,0.9160073037127207,0.8842538190364277,0.9893010634215949,0.03199159623740629,3010,17263,276,394
2,st depression,0.963615527861338,0.1514476614699332,0.5354330708661418,0.08819714656290532,0.9050292002398054,0.03638447213866208,68,20113,59,703
2,st interval abnormal,0.976221171751898,0.0,0.0,0.0,0.7298418914101011,0.023778828248101992,0,20445,0,498
2,supraventricular premature beats,0.9999522513488994,0.0,0.0,0.0,0.9499092732308281,4.774865110060641e-05,0,20942,0,1
2,supraventricular tachycardia,0.9954161294943418,0.0,0.0,0.0,0.8676253377784173,0.004583870505658215,0,20847,0,96
2,t wave abnormal,0.8551305925607602,0.23615307150050352,0.5485380116959064,0.15046519088867502,0.8037091773069881,0.14486940743923984,469,17440,386,2648
2,t wave inversion,0.9242228907033376,0.2284880894506563,0.5690072639225182,0.14294403892944038,0.8855319962243546,0.07577710929666237,235,19121,178,1409
2,tall p wave,0.9933151888459151,0.0,0.0,0.0,0.9078549797075972,0.006684811154084897,0,20803,0,140
2,u wave abnormal,0.9963233538652533,0.0,0.0,0.0,0.7670908119964001,0.0036766461347466934,0,20866,0,77
2,ventricular escape beat,0.9985675404669818,0.0,0.0,0.0,0.800425572610338,0.0014324595330181922,0,20913,0,30
2,ventricular escape rhythm,0.9972783268872655,0.0,0.0,0.0,0.9390643610846517,0.002721673112734565,0,20886,0,57
2,ventricular fibrillation,0.998185551258177,0.0,0.0,0.0,0.930267249084203,0.0018144487418230435,0,20905,0,38
2,ventricular flutter,0.999761256744497,0.0,0.0,0.0,0.7413028942592417,0.00023874325550303204,0,20938,0,5
2,wolff parkinson white pattern,0.998185551258177,0.0,0.0,0.0,0.8187917773385868,0.0018144487418230435,0,20905,0,38
3,1st degree av block,0.9734994986391634,0.0,0.0,0.0,0.8125056781325174,0.026500501360836558,0,20388,0,555
3,2nd degree av block,0.998185551258177,0.0,0.0,0.0,0.9055728294666348,0.0018144487418230435,0,20905,0,38
3,accelerated atrial escape rhythm,0.999761256744497,0.0,0.0,0.0,0.584115006208807,0.00023874325550303204,0,20938,0,5
3,accelerated idioventricular rhythm,0.9996657594422957,0.0,0.0,0.0,0.9020211256072929,0.00033424055770424484,0,20936,0,7
3,accelerated junctional rhythm,0.9995702621400946,0.0,0.0,0.0,0.7722312452894281,0.0004297378599054577,0,20934,0,9
3,acute myocardial infarction,0.998663037769183,0.0,0.0,0.0,0.9322734879273249,0.0013369622308169794,0,20915,0,28
3,anterior myocardial infarction,0.9980423053048751,0.0,0.0,0.0,0.8889264885376822,0.001957694695124863,0,20902,0,41
3,atrial escape beat,0.9995225134889939,0.0,0.0,0.0,0.7119906367935794,0.00047748651100606407,0,20933,0,10
3,atrial flutter,0.9544000381989208,0.8976090918837781,0.8829360894326092,0.9127780200610554,0.9879855615282227,0.04559996180107912,4186,15802,555,400
3,atrial rhythm,0.994174664565726,0.0,0.0,0.0,0.8485293457661363,0.005825335434273981,0,20821,0,122
3,atrial tachycardia,0.9947476483789333,0.0,0.0,0.0,0.8423307863834911,0.005252351621066705,0,20833,0,110
3,atrioventricular dissociation,0.9979468080026739,0.0,0.0,0.0,0.9175731612328921,0.0020531919973260757,0,20900,0,43
3,atrioventricular junctional rhythm,0.9958936160053479,0.0,0.0,0.0,0.9224586915775306,0.004106383994652151,0,20857,0,86
3,atrioventricular reentrant tachycardia,0.9995225134889939,0.0,0.0,0.0,0.897984044331916,0.00047748651100606407,0,20933,0,10
3,av block,0.9978513107004727,0.0,0.0,0.0,0.8609680883869801,0.0021486892995272885,0,20898,0,45
3,blocked premature atrial contraction,0.9982332999092776,0.0,0.0,0.0,0.7960652702831981,0.0017667000907224371,0,20906,0,37
3,bradycardia,0.9998090053955976,0.0,0.0,0.0,0.9214026457806008,0.00019099460440242564,0,20939,0,4
3,brugada,0.999761256744497,0.0,0.0,0.0,0.44929792721367856,0.00023874325550303204,0,20938,0,5
3,bundle branch block,0.9895430454089672,0.0,0.0,0.0,0.8482049136333231,0.010456954591032804,0,20724,0,219
3,clockwise or counterclockwise vectorcardiographic loop,0.9807572936064556,0.0,0.0,0.0,0.7232452081636993,0.019242706393544383,0,20540,0,403
3,complete heart block,0.9980423053048751,0.0,0.0,0.0,0.9449545031284203,0.001957694695124863,0,20902,0,41
3,complete left bundle branch block,0.9936494294036193,0.029197080291970802,0.5,0.015037593984962405,0.9749213254183032,0.006350570596380652,2,20808,2,131
3,complete right bundle branch block,0.977558133982715,0.5328031809145128,0.7635327635327636,0.40916030534351144,0.9749597400486432,0.02244186601728501,268,20205,83,387
3,decreased qt interval,0.9999045026977987,0.0,0.0,0.0,0.9247170622224344,9.549730220121282e-05,0,20941,0,2
3,early repolarization,0.9890655588979611,0.008658008658008658,0.3333333333333333,0.0043859649122807015,0.8791112466176302,0.010934441102038867,1,20713,2,227
3,fusion beats,0.9960846106097503,0.0,0.0,0.0,0.9211260129474886,0.003915389390249726,0,20861,0,82
3,incomplete left bundle branch block,0.999761256744497,0.0,0.0,0.0,0.9594899226287134,0.00023874325550303204,0,20938,0,5
3,incomplete right bundle branch block,0.9922169698706012,0.0,0.0,0.0,0.7933175186145244,0.007783030129398845,0,20780,0,163
3,junctional escape,0.998663037769183,0.0,0.0,0.0,0.9120009562514941,0.0013369622308169794,0,20915,0,28
3,junctional premature complex,0.9996657594422957,0.0,0.0,0.0,0.7789180632130575,0.00033424055770424484,0,20936,0,7
3,junctional tachycardia,0.9991882729312896,0.0,0.0,0.0,0.7482613804386326,0.000811727068710309,0,20926,0,17
3,left anterior fascicular block,0.9891610562001624,0.0,0.0,0.0,0.9421224565829642,0.010838943799837655,0,20716,0,227
3,left atrial enlargement,0.9999522513488994,0.0,0.0,0.0,0.4961321745774042,4.774865110060641e-05,0,20942,0,1
3,left atrial hypertrophy,0.9997135080933963,0.0,0.0,0.0,0.9842782315199566,0.00028649190660363845,0,20937,0,6
3,left axis deviation,0.9666714415317768,0.005698005698005698,0.5,0.0028653295128939827,0.8736414806868017,0.033328558468223274,2,20243,2,696
3,left bundle branch block,0.9992360215823903,0.0,0.0,0.0,0.9647196205858459,0.0007639784176097026,0,20927,0,16
3,left posterior fascicular block,0.9999045026977987,0.0,0.0,0.0,0.9078840552027124,9.549730220121282e-05,0,20941,0,2
3,left ventricular high voltage,0.917012844387146,0.5871733966745843,0.719441210710128,0.4959871589085072,0.9334564878925772,0.08298715561285394,1236,17969,482,1256
3,left ventricular hypertrophy,0.9860573938786229,0.49655172413793097,0.7164179104477612,0.37994722955145116,0.9760893207331613,0.013942606121377071,144,20507,57,235
3,low qrs voltages,0.9769374015184071,0.028169014084507043,0.4666666666666667,0.014522821576763486,0.8532238540642343,0.023062598481592894,7,20453,8,475
3,mobitz type II atrioventricular block,0.9999045026977987,0.0,0.0,0.0,0.9379447017811948,9.549730220121282e-05,0,20941,0,2
3,mobitz type i wenckebach atrioventricular block,0.9993315188845915,0.0,0.0,0.0,0.6273830570022456,0.0006684811154084897,0,20929,0,14
3,myocardial infarction,0.9978035620493722,0.0,0.0,0.0,0.8819478976595351,0.002196437950627895,0,20897,0,46
3,nonspecific intraventricular conduction disorder,0.9851024208566108,0.0,0.0,0.0,0.8758129725121148,0.0148975791433892,0,20631,0,312
3,p wave change,0.9987107864202837,0.0,0.0,0.0,0.8388403702995404,0.001289213579716373,0,20916,0,27
3,pacing rhythm,0.9823329990927756,0.6952224052718285,0.8258317025440313,0.6002844950213371,0.9642772505186693,0.01766700090722437,422,20151,89,281
3,paroxysmal ventricular tachycardia,0.9971350809339636,0.0,0.0,0.0,0.9656610640233682,0.0028649190660363843,0,20883,0,60
3,poor R wave Progression,0.9822375017905745,0.0,0.0,0.0,0.8218986379719232,0.017762498209425583,0,20571,0,372
3,premature atrial contraction,0.9700615957599198,0.0,0.0,0.0,0.7920600131950274,0.029938404240080218,0,20316,0,627
3,premature ventricular contractions,0.9692498686912094,0.0,0.0,0.0,0.832753594629849,0.030750131308790528,0,20299,0,644
3,prolonged P wave,0.9964188511674545,0.0,0.0,0.0,0.7172091240176346,0.0035811488325454806,0,20868,0,75
3,prolonged pr interval,0.9988062837224848,0.0,0.0,0.0,0.7856793192465819,0.0011937162775151602,0,20918,0,25
3,prolonged qt interval,0.9904502697798787,0.0,0.0,0.0,0.7711564142120233,0.009549730220121282,0,20743,0,200
3,qwave abnormal,0.9757914338919925,0.0,0.0,0.0,0.8370191077122285,0.024208566108007448,0,20436,0,507
3,right atrial  high voltage,0.9993315188845915,0.0,0.0,0.0,0.9198958383104783,0.0006684811154084897,0,20929,0,14
3,right atrial hypertrophy,0.9991405242801891,0.0,0.0,0.0,0.9491092526217974,0.0008594757198109154,0,20925,0,18
3,right axis deviation,0.9801365611421478,0.0,0.0,0.0,0.835649154397023,0.019863438857852266,0,20527,0,416
3,right bundle branch block,0.9945089051234303,0.0,0.0,0.0,0.9488445175543881,0.005491094876569737,0,20828,1,114
